time,cycle,stage,phase,temperature
1448.0,9,extension,ramp,66.0
1448.5,9,extension,ramp,67.12
1449.0,9,extension,ramp,68.1
1449.5,9,extension,ramp,68.86
1450.0,9,extension,ramp,70.06
1450.5,9,extension,ramp,70.98
1451.0,9,extension,ramp,72.01
1451.5,9,extension,hold,71.85
1452.0,9,extension,hold,72.09
1452.5,9,extension,hold,72.02
1453.0,9,extension,hold,72.03
1453.5,9,extension,hold,72.16
1454.0,9,extension,hold,71.99
1454.5,9,extension,hold,72.03
1455.0,9,extension,hold,71.89
1455.5,9,extension,hold,72.01
1456.0,9,extension,hold,72.11
1456.5,9,extension,hold,71.91
1457.0,9,extension,hold,72.09
1457.5,9,extension,hold,72.05
1458.0,9,extension,hold,72.04
1458.5,9,extension,hold,72.17
1459.0,9,extension,hold,72.09
1459.5,9,extension,hold,72.22
1460.0,9,extension,hold,71.97
1460.5,9,extension,hold,72.06
1461.0,9,extension,hold,72.05
1461.5,9,extension,hold,71.94
1462.0,9,extension,hold,72.13
1462.5,9,extension,hold,72.26
1463.0,9,extension,hold,72.01
1463.5,9,extension,hold,72.08
1464.0,9,extension,hold,72.04
1464.5,9,extension,hold,71.99
1465.0,9,extension,hold,71.9
1465.5,9,extension,hold,72.01
1466.0,9,extension,hold,71.93
1466.5,9,extension,hold,72.19
1467.0,9,extension,hold,71.98
1467.5,9,extension,hold,71.93
1468.0,9,extension,hold,72.08
1468.5,9,extension,hold,71.88
1469.0,9,extension,hold,71.93
1469.5,9,extension,hold,71.97
1470.0,9,extension,hold,72.04
1470.5,9,extension,hold,72.0
1471.0,9,extension,hold,71.98
1471.5,9,extension,hold,71.96
1472.0,9,extension,hold,72.01
1472.5,9,extension,hold,72.02
1473.0,9,extension,hold,71.89
1473.5,9,extension,hold,72.0
1474.0,9,extension,hold,71.89
1474.5,9,extension,hold,72.06
1475.0,9,extension,hold,71.96
1475.5,9,extension,hold,72.27
1476.0,9,extension,hold,72.01
1476.5,9,extension,hold,71.89
1477.0,9,extension,hold,72.0
1477.5,9,extension,hold,72.07
1478.0,9,extension,hold,72.2
1478.5,9,extension,hold,72.03
1479.0,9,extension,hold,71.95
1479.5,9,extension,hold,72.17
1480.0,9,extension,hold,71.94
1480.5,9,extension,hold,72.03
1481.0,9,extension,hold,72.01
1481.5,9,extension,hold,72.02
1482.0,9,extension,hold,72.11
1482.5,9,extension,hold,71.95
1483.0,9,extension,hold,72.01
1483.5,9,extension,hold,72.05
1484.0,9,extension,hold,72.05
1484.5,9,extension,hold,72.04
1485.0,9,extension,hold,72.11
1485.5,9,extension,hold,72.16
1486.0,9,extension,hold,72.12
1486.5,9,extension,hold,72.12
1487.0,9,extension,hold,71.92
1487.5,9,extension,hold,72.07
1488.0,9,extension,hold,72.07
1488.5,9,extension,hold,72.14
1489.0,9,extension,hold,72.0
1489.5,9,extension,hold,72.01
1490.0,9,extension,hold,72.02
1490.5,9,extension,hold,72.11
1491.0,9,extension,hold,72.16
1491.5,9,extension,hold,71.98
1492.0,9,extension,hold,72.16
1492.5,9,extension,hold,72.06
1493.0,9,extension,hold,72.01
1493.5,9,extension,hold,72.0
1494.0,9,extension,hold,72.12
1494.5,9,extension,hold,72.08
1495.0,9,extension,hold,72.25
1495.5,9,extension,hold,71.96
1496.0,9,extension,hold,72.11
1496.5,9,extension,hold,72.02
1497.0,9,extension,hold,72.0
1497.5,9,extension,hold,72.13
1498.0,9,extension,hold,72.19
1498.5,9,extension,hold,72.45
1499.0,9,extension,hold,72.17
1499.5,9,extension,hold,72.09
1500.0,9,extension,hold,72.24
1500.5,9,extension,hold,71.97
1501.0,9,extension,hold,72.16
1501.5,9,extension,hold,72.16
1502.0,9,extension,hold,72.25
1502.5,9,extension,hold,72.29
1503.0,9,extension,hold,72.1
1503.5,9,extension,hold,72.14
1504.0,9,extension,hold,72.1
1504.5,9,extension,hold,72.06
1505.0,9,extension,hold,72.22
1505.5,9,extension,hold,72.07
1506.0,9,extension,hold,72.16
1506.5,9,extension,hold,72.1
1507.0,9,extension,hold,72.23
1507.5,9,extension,hold,72.33
1508.0,9,extension,hold,72.03
1508.5,9,extension,hold,71.98
1509.0,9,extension,hold,72.15
1509.5,9,extension,hold,72.15
1510.0,9,extension,hold,72.17
1510.5,9,extension,hold,72.12
1511.0,9,extension,hold,72.14
1511.5,10,denature,ramp,73.04
1512.0,10,denature,ramp,74.1
1512.5,10,denature,ramp,74.8
1513.0,10,denature,ramp,75.96
1513.5,10,denature,ramp,77.02
1514.0,10,denature,ramp,77.91
1514.5,10,denature,ramp,79.17
1515.0,10,denature,ramp,79.94
1515.5,10,denature,ramp,81.0
1516.0,10,denature,ramp,82.06
1516.5,10,denature,ramp,82.94
1517.0,10,denature,ramp,83.82
1517.5,10,denature,ramp,84.96
1518.0,10,denature,ramp,86.1
1518.5,10,denature,ramp,86.97
1519.0,10,denature,ramp,87.92
1519.5,10,denature,ramp,89.09
1520.0,10,denature,ramp,89.97
1520.5,10,denature,ramp,90.95
1521.0,10,denature,ramp,92.01
1521.5,10,denature,ramp,93.08
1522.0,10,denature,ramp,94.24
1522.5,10,denature,ramp,95.08
1523.0,10,denature,hold,95.13
1523.5,10,denature,hold,94.96
1524.0,10,denature,hold,94.86
1524.5,10,denature,hold,95.07
1525.0,10,denature,hold,95.13
1525.5,10,denature,hold,95.23
1526.0,10,denature,hold,94.85
1526.5,10,denature,hold,95.05
1527.0,10,denature,hold,94.95
1527.5,10,denature,hold,95.07
1528.0,10,denature,hold,94.85
1528.5,10,denature,hold,94.87
1529.0,10,denature,hold,94.9
1529.5,10,denature,hold,94.97
1530.0,10,denature,hold,94.93
1530.5,10,denature,hold,95.06
1531.0,10,denature,hold,95.09
1531.5,10,denature,hold,95.03
1532.0,10,denature,hold,95.19
1532.5,10,denature,hold,95.05
1533.0,10,denature,hold,94.88
1533.5,10,denature,hold,95.14
1534.0,10,denature,hold,94.96
1534.5,10,denature,hold,95.13
1535.0,10,denature,hold,95.23
1535.5,10,denature,hold,95.13
1536.0,10,denature,hold,94.91
1536.5,10,denature,hold,94.97
1537.0,10,denature,hold,95.2
1537.5,10,denature,hold,95.09
1538.0,10,denature,hold,95.09
1538.5,10,denature,hold,95.18
1539.0,10,denature,hold,95.18
1539.5,10,denature,hold,95.15
1540.0,10,denature,hold,95.1
1540.5,10,denature,hold,95.07
1541.0,10,denature,hold,95.2
1541.5,10,denature,hold,95.19
1542.0,10,denature,hold,95.13
1542.5,10,denature,hold,95.26
1543.0,10,denature,hold,95.13
1543.5,10,denature,hold,95.02
1544.0,10,denature,hold,95.05
1544.5,10,denature,hold,95.03
1545.0,10,denature,hold,95.09
1545.5,10,denature,hold,95.23
1546.0,10,denature,hold,95.01
1546.5,10,denature,hold,95.08
1547.0,10,denature,hold,94.98
1547.5,10,denature,hold,95.0
1548.0,10,denature,hold,94.87
1548.5,10,denature,hold,94.98
1549.0,10,denature,hold,94.95
1549.5,10,denature,hold,95.06
1550.0,10,denature,hold,95.06
1550.5,10,denature,hold,94.9
1551.0,10,denature,hold,95.13
1551.5,10,denature,hold,95.05
1552.0,10,denature,hold,95.08
1552.5,10,denature,hold,95.04
1553.0,10,anneal,ramp,94.2
1553.5,10,anneal,ramp,93.52
1554.0,10,anneal,ramp,92.8
1554.5,10,anneal,ramp,91.83
1555.0,10,anneal,ramp,91.2
1555.5,10,anneal,ramp,90.47
1556.0,10,anneal,ramp,89.78
1556.5,10,anneal,ramp,89.12
1557.0,10,anneal,ramp,88.17
1557.5,10,anneal,ramp,87.45
1558.0,10,anneal,ramp,86.7
1558.5,10,anneal,ramp,85.92
1559.0,10,anneal,ramp,85.22
1559.5,10,anneal,ramp,84.58
1560.0,10,anneal,ramp,83.64
1560.5,10,anneal,ramp,83.04
1561.0,10,anneal,ramp,82.08
1561.5,10,anneal,ramp,81.44
1562.0,10,anneal,ramp,80.72
1562.5,10,anneal,ramp,80.17
1563.0,10,anneal,ramp,79.22
1563.5,10,anneal,ramp,78.28
1564.0,10,anneal,ramp,77.55
1564.5,10,anneal,ramp,77.0
1565.0,10,anneal,ramp,76.31
1565.5,10,anneal,ramp,75.54
1566.0,10,anneal,ramp,74.77
1566.5,10,anneal,ramp,74.12
1567.0,10,anneal,ramp,73.2
1567.5,10,anneal,ramp,72.59
1568.0,10,anneal,ramp,71.59
1568.5,10,anneal,ramp,70.91
1569.0,10,anneal,ramp,70.07
1569.5,10,anneal,ramp,69.47
1570.0,10,anneal,ramp,68.75
1570.5,10,anneal,ramp,68.01
1571.0,10,anneal,ramp,67.26
1571.5,10,anneal,ramp,66.41
1572.0,10,anneal,ramp,65.73
1572.5,10,anneal,ramp,64.85
1573.0,10,anneal,ramp,64.39
1573.5,10,anneal,ramp,63.47
1574.0,10,anneal,ramp,62.7
1574.5,10,anneal,ramp,62.16
1575.0,10,anneal,ramp,61.13
1575.5,10,anneal,ramp,60.39
1576.0,10,anneal,ramp,59.64
1576.5,10,anneal,ramp,58.99
1577.0,10,anneal,ramp,58.29
1577.5,10,anneal,ramp,57.57
1578.0,10,anneal,ramp,57.01
1578.5,10,anneal,ramp,55.78
1579.0,10,anneal,ramp,55.31
1579.5,10,anneal,ramp,54.94
1580.0,10,anneal,hold,54.93
1580.5,10,anneal,hold,54.91
1581.0,10,anneal,hold,54.87
1581.5,10,anneal,hold,54.94
1582.0,10,anneal,hold,55.08
1582.5,10,anneal,hold,54.99
1583.0,10,anneal,hold,54.9
1583.5,10,anneal,hold,55.18
1584.0,10,anneal,hold,55.01
1584.5,10,anneal,hold,54.79
1585.0,10,anneal,hold,54.88
1585.5,10,anneal,hold,54.94
1586.0,10,anneal,hold,55.1
1586.5,10,anneal,hold,54.82
1587.0,10,anneal,hold,55.0
1587.5,10,anneal,hold,55.06
1588.0,10,anneal,hold,54.86
1588.5,10,anneal,hold,54.91
1589.0,10,anneal,hold,54.8
1589.5,10,anneal,hold,54.88
1590.0,10,anneal,hold,54.88
1590.5,10,anneal,hold,54.94
1591.0,10,anneal,hold,54.99
1591.5,10,anneal,hold,54.81
1592.0,10,anneal,hold,54.67
1592.5,10,anneal,hold,54.87
1593.0,10,anneal,hold,54.87
1593.5,10,anneal,hold,54.89
1594.0,10,anneal,hold,54.82
1594.5,10,anneal,hold,54.89
1595.0,10,anneal,hold,55.02
1595.5,10,anneal,hold,54.9
1596.0,10,anneal,hold,54.81
1596.5,10,anneal,hold,54.81
1597.0,10,anneal,hold,54.83
1597.5,10,anneal,hold,55.02
1598.0,10,anneal,hold,54.83
1598.5,10,anneal,hold,54.81
1599.0,10,anneal,hold,54.75
1599.5,10,anneal,hold,54.89
1600.0,10,anneal,hold,54.97
1600.5,10,anneal,hold,54.8
1601.0,10,anneal,hold,54.78
1601.5,10,anneal,hold,54.77
1602.0,10,anneal,hold,54.53
1602.5,10,anneal,hold,54.86
1603.0,10,anneal,hold,54.81
1603.5,10,anneal,hold,54.84
1604.0,10,anneal,hold,54.71
1604.5,10,anneal,hold,54.71
1605.0,10,anneal,hold,54.69
1605.5,10,anneal,hold,54.82
1606.0,10,anneal,hold,54.69
1606.5,10,anneal,hold,54.93
1607.0,10,anneal,hold,54.77
1607.5,10,anneal,hold,54.59
1608.0,10,anneal,hold,54.71
1608.5,10,anneal,hold,54.68
1609.0,10,anneal,hold,54.53
1609.5,10,anneal,hold,54.91
1610.0,10,extension,ramp,56.07
1610.5,10,extension,ramp,57.05
1611.0,10,extension,ramp,58.02
1611.5,10,extension,ramp,58.86
1612.0,10,extension,ramp,59.95
1612.5,10,extension,ramp,61.08
1613.0,10,extension,ramp,61.89
1613.5,10,extension,ramp,62.75
1614.0,10,extension,ramp,63.98
1614.5,10,extension,ramp,64.99
1615.0,10,extension,ramp,66.01
1615.5,10,extension,ramp,67.07
1616.0,10,extension,ramp,68.06
1616.5,10,extension,ramp,69.03
1617.0,10,extension,ramp,70.12
1617.5,10,extension,ramp,70.85
1618.0,10,extension,ramp,72.05
1618.5,10,extension,hold,71.91
1619.0,10,extension,hold,71.95
1619.5,10,extension,hold,71.98
1620.0,10,extension,hold,72.02
1620.5,10,extension,hold,71.87
1621.0,10,extension,hold,71.66
1621.5,10,extension,hold,72.07
1622.0,10,extension,hold,71.99
1622.5,10,extension,hold,71.73
1623.0,10,extension,hold,71.86
1623.5,10,extension,hold,72.08
1624.0,10,extension,hold,72.07
1624.5,10,extension,hold,72.01
1625.0,10,extension,hold,71.93
1625.5,10,extension,hold,71.94
1626.0,10,extension,hold,71.94
1626.5,10,extension,hold,72.07
1627.0,10,extension,hold,71.87
1627.5,10,extension,hold,71.93
1628.0,10,extension,hold,72.09
1628.5,10,extension,hold,71.98
1629.0,10,extension,hold,72.09
1629.5,10,extension,hold,71.91
1630.0,10,extension,hold,72.0
1630.5,10,extension,hold,71.95
1631.0,10,extension,hold,72.07
1631.5,10,extension,hold,71.91
1632.0,10,extension,hold,72.01
1632.5,10,extension,hold,71.88
1633.0,10,extension,hold,72.13
1633.5,10,extension,hold,72.14
1634.0,10,extension,hold,71.89
1634.5,10,extension,hold,72.22
1635.0,10,extension,hold,72.32
1635.5,10,extension,hold,72.08
1636.0,10,extension,hold,72.01
1636.5,10,extension,hold,72.37
1637.0,10,extension,hold,71.95
1637.5,10,extension,hold,72.06
1638.0,10,extension,hold,72.08
1638.5,10,extension,hold,72.21
1639.0,10,extension,hold,72.11
1639.5,10,extension,hold,72.04
1640.0,10,extension,hold,71.98
1640.5,10,extension,hold,72.04
1641.0,10,extension,hold,71.96
1641.5,10,extension,hold,72.08
1642.0,10,extension,hold,72.02
1642.5,10,extension,hold,71.94
1643.0,10,extension,hold,72.24
1643.5,10,extension,hold,72.07
1644.0,10,extension,hold,72.0
1644.5,10,extension,hold,72.09
1645.0,10,extension,hold,72.12
1645.5,10,extension,hold,71.92
1646.0,10,extension,hold,72.13
1646.5,10,extension,hold,71.98
1647.0,10,extension,hold,72.24
1647.5,10,extension,hold,72.08
1648.0,10,extension,hold,71.97
1648.5,10,extension,hold,71.94
1649.0,10,extension,hold,71.98
1649.5,10,extension,hold,72.05
1650.0,10,extension,hold,72.03
1650.5,10,extension,hold,72.03
1651.0,10,extension,hold,72.09
1651.5,10,extension,hold,72.03
1652.0,10,extension,hold,72.08
1652.5,10,extension,hold,71.89
1653.0,10,extension,hold,72.18
1653.5,10,extension,hold,72.06
1654.0,10,extension,hold,71.98
1654.5,10,extension,hold,72.27
1655.0,10,extension,hold,72.08
1655.5,10,extension,hold,71.96
1656.0,10,extension,hold,72.14
1656.5,10,extension,hold,72.1
1657.0,10,extension,hold,72.12
1657.5,10,extension,hold,72.01
1658.0,10,extension,hold,72.1
1658.5,10,extension,hold,72.03
1659.0,10,extension,hold,72.11
1659.5,10,extension,hold,71.87
1660.0,10,extension,hold,72.02
1660.5,10,extension,hold,72.23
1661.0,10,extension,hold,71.98
1661.5,10,extension,hold,72.01
1662.0,10,extension,hold,72.04
1662.5,10,extension,hold,71.96
1663.0,10,extension,hold,71.84
1663.5,10,extension,hold,72.03
1664.0,10,extension,hold,72.08
1664.5,10,extension,hold,72.07
1665.0,10,extension,hold,72.07
1665.5,10,extension,hold,72.12
1666.0,10,extension,hold,72.24
1666.5,10,extension,hold,72.12
1667.0,10,extension,hold,72.07
1667.5,10,extension,hold,72.05
1668.0,10,extension,hold,72.13
1668.5,10,extension,hold,72.21
1669.0,10,extension,hold,72.02
1669.5,10,extension,hold,72.09
1670.0,10,extension,hold,72.1
1670.5,10,extension,hold,71.93
1671.0,10,extension,hold,72.02
1671.5,10,extension,hold,71.88
1672.0,10,extension,hold,71.88
1672.5,10,extension,hold,72.09
1673.0,10,extension,hold,72.02
1673.5,10,extension,hold,72.1
1674.0,10,extension,hold,72.06
1674.5,10,extension,hold,71.98
1675.0,10,extension,hold,72.05
1675.5,10,extension,hold,71.95
1676.0,10,extension,hold,72.22
1676.5,10,extension,hold,71.95
1677.0,10,extension,hold,72.05
1677.5,10,extension,hold,71.98
1678.0,10,extension,hold,72.18
1678.5,11,denature,ramp,72.97
1679.0,11,denature,ramp,73.95
1679.5,11,denature,ramp,75.09
1680.0,11,denature,ramp,76.0
1680.5,11,denature,ramp,77.05
1681.0,11,denature,ramp,77.9
1681.5,11,denature,ramp,78.86
1682.0,11,denature,ramp,80.01
1682.5,11,denature,ramp,80.97
1683.0,11,denature,ramp,82.06
1683.5,11,denature,ramp,82.99
1684.0,11,denature,ramp,84.02
1684.5,11,denature,ramp,84.84
1685.0,11,denature,ramp,86.19
1685.5,11,denature,ramp,86.98
1686.0,11,denature,ramp,88.07
1686.5,11,denature,ramp,88.92
1687.0,11,denature,ramp,90.03
1687.5,11,denature,ramp,90.87
1688.0,11,denature,ramp,92.05
1688.5,11,denature,ramp,92.96
1689.0,11,denature,ramp,94.0
1689.5,11,denature,ramp,95.07
1690.0,11,denature,hold,95.01
1690.5,11,denature,hold,94.84
1691.0,11,denature,hold,94.82
1691.5,11,denature,hold,94.8
1692.0,11,denature,hold,95.08
1692.5,11,denature,hold,94.97
1693.0,11,denature,hold,95.31
1693.5,11,denature,hold,94.96
1694.0,11,denature,hold,94.93
1694.5,11,denature,hold,94.97
1695.0,11,denature,hold,95.02
1695.5,11,denature,hold,94.9
1696.0,11,denature,hold,95.01
1696.5,11,denature,hold,94.85
1697.0,11,denature,hold,94.81
1697.5,11,denature,hold,94.76
1698.0,11,denature,hold,94.78
1698.5,11,denature,hold,94.95
1699.0,11,denature,hold,94.98
1699.5,11,denature,hold,94.93
1700.0,11,denature,hold,95.13
1700.5,11,denature,hold,95.12
1701.0,11,denature,hold,94.96
1701.5,11,denature,hold,94.85
1702.0,11,denature,hold,94.99
1702.5,11,denature,hold,94.99
1703.0,11,denature,hold,94.94
1703.5,11,denature,hold,94.93
1704.0,11,denature,hold,94.99
1704.5,11,denature,hold,95.01
1705.0,11,denature,hold,95.01
1705.5,11,denature,hold,95.12
1706.0,11,denature,hold,95.14
1706.5,11,denature,hold,95.0
1707.0,11,denature,hold,95.17
1707.5,11,denature,hold,94.95
1708.0,11,denature,hold,94.87
1708.5,11,denature,hold,95.08
1709.0,11,denature,hold,94.93
1709.5,11,denature,hold,95.04
1710.0,11,denature,hold,94.77
1710.5,11,denature,hold,95.16
1711.0,11,denature,hold,95.06
1711.5,11,denature,hold,94.87
1712.0,11,denature,hold,94.86
1712.5,11,denature,hold,95.14
1713.0,11,denature,hold,94.9
1713.5,11,denature,hold,94.89
1714.0,11,denature,hold,94.75
1714.5,11,denature,hold,94.97
1715.0,11,denature,hold,94.97
1715.5,11,denature,hold,95.07
1716.0,11,denature,hold,94.83
1716.5,11,denature,hold,94.84
1717.0,11,denature,hold,95.04
1717.5,11,denature,hold,95.08
1718.0,11,denature,hold,94.79
1718.5,11,denature,hold,95.08
1719.0,11,denature,hold,94.95
1719.5,11,denature,hold,95.05
1720.0,11,anneal,ramp,94.24
1720.5,11,anneal,ramp,93.25
1721.0,11,anneal,ramp,92.73
1721.5,11,anneal,ramp,92.11
1722.0,11,anneal,ramp,91.16
1722.5,11,anneal,ramp,90.46
1723.0,11,anneal,ramp,89.73
1723.5,11,anneal,ramp,88.71
1724.0,11,anneal,ramp,88.42
1724.5,11,anneal,ramp,87.41
1725.0,11,anneal,ramp,86.8
1725.5,11,anneal,ramp,85.99
1726.0,11,anneal,ramp,85.38
1726.5,11,anneal,ramp,84.54
1727.0,11,anneal,ramp,83.73
1727.5,11,anneal,ramp,82.91
1728.0,11,anneal,ramp,82.33
1728.5,11,anneal,ramp,81.31
1729.0,11,anneal,ramp,80.81
1729.5,11,anneal,ramp,79.89
1730.0,11,anneal,ramp,79.38
1730.5,11,anneal,ramp,78.52
1731.0,11,anneal,ramp,77.81
1731.5,11,anneal,ramp,77.01
1732.0,11,anneal,ramp,76.07
1732.5,11,anneal,ramp,75.41
1733.0,11,anneal,ramp,74.82
1733.5,11,anneal,ramp,74.02
1734.0,11,anneal,ramp,73.37
1734.5,11,anneal,ramp,72.54
1735.0,11,anneal,ramp,71.65
1735.5,11,anneal,ramp,70.92
1736.0,11,anneal,ramp,70.26
1736.5,11,anneal,ramp,69.27
1737.0,11,anneal,ramp,68.92
1737.5,11,anneal,ramp,68.04
1738.0,11,anneal,ramp,67.37
1738.5,11,anneal,ramp,66.34
1739.0,11,anneal,ramp,65.87
1739.5,11,anneal,ramp,65.22
1740.0,11,anneal,ramp,64.12
1740.5,11,anneal,ramp,63.58
1741.0,11,anneal,ramp,62.75
1741.5,11,anneal,ramp,61.85
1742.0,11,anneal,ramp,61.3
1742.5,11,anneal,ramp,60.58
1743.0,11,anneal,ramp,59.69
1743.5,11,anneal,ramp,59.12
1744.0,11,anneal,ramp,58.08
1744.5,11,anneal,ramp,57.35
1745.0,11,anneal,ramp,56.76
1745.5,11,anneal,ramp,56.0
1746.0,11,anneal,ramp,55.18
1746.5,11,anneal,ramp,55.08
1747.0,11,anneal,hold,55.06
1747.5,11,anneal,hold,54.94
1748.0,11,anneal,hold,55.24
1748.5,11,anneal,hold,55.06
1749.0,11,anneal,hold,55.01
1749.5,11,anneal,hold,55.17
1750.0,11,anneal,hold,55.08
1750.5,11,anneal,hold,55.14
1751.0,11,anneal,hold,55.35
1751.5,11,anneal,hold,55.04
1752.0,11,anneal,hold,55.06
1752.5,11,anneal,hold,55.11
1753.0,11,anneal,hold,55.22
1753.5,11,anneal,hold,54.99
1754.0,11,anneal,hold,54.95
1754.5,11,anneal,hold,55.08
1755.0,11,anneal,hold,54.99
1755.5,11,anneal,hold,55.11
1756.0,11,anneal,hold,55.22
1756.5,11,anneal,hold,55.04
1757.0,11,anneal,hold,54.99
1757.5,11,anneal,hold,55.13
1758.0,11,anneal,hold,55.24
1758.5,11,anneal,hold,55.0
1759.0,11,anneal,hold,55.25
1759.5,11,anneal,hold,55.26
1760.0,11,anneal,hold,55.26
1760.5,11,anneal,hold,55.32
1761.0,11,anneal,hold,55.45
1761.5,11,anneal,hold,55.21
1762.0,11,anneal,hold,55.28
1762.5,11,anneal,hold,55.22
1763.0,11,anneal,hold,55.25
1763.5,11,anneal,hold,55.4
1764.0,11,anneal,hold,55.12
1764.5,11,anneal,hold,55.16
1765.0,11,anneal,hold,55.4
1765.5,11,anneal,hold,55.37
1766.0,11,anneal,hold,55.21
1766.5,11,anneal,hold,55.34
1767.0,11,anneal,hold,55.31
1767.5,11,anneal,hold,55.43
1768.0,11,anneal,hold,55.31
1768.5,11,anneal,hold,55.38
1769.0,11,anneal,hold,55.55
1769.5,11,anneal,hold,55.32
1770.0,11,anneal,hold,55.24
1770.5,11,anneal,hold,55.3
1771.0,11,anneal,hold,55.17
1771.5,11,anneal,hold,55.43
1772.0,11,anneal,hold,55.21
1772.5,11,anneal,hold,55.18
1773.0,11,anneal,hold,55.12
1773.5,11,anneal,hold,55.28
1774.0,11,anneal,hold,55.28
1774.5,11,anneal,hold,55.13
1775.0,11,anneal,hold,55.23
1775.5,11,anneal,hold,55.03
1776.0,11,anneal,hold,55.21
1776.5,11,anneal,hold,55.25
1777.0,11,extension,ramp,56.17
1777.5,11,extension,ramp,56.92
1778.0,11,extension,ramp,57.87
1778.5,11,extension,ramp,58.91
1779.0,11,extension,ramp,59.87
1779.5,11,extension,ramp,61.13
1780.0,11,extension,ramp,62.15
1780.5,11,extension,ramp,63.03
1781.0,11,extension,ramp,64.12
1781.5,11,extension,ramp,65.01
1782.0,11,extension,ramp,65.99
1782.5,11,extension,ramp,66.97
1783.0,11,extension,ramp,67.97
1783.5,11,extension,ramp,68.85
1784.0,11,extension,ramp,70.03
1784.5,11,extension,ramp,71.0
1785.0,11,extension,ramp,72.07
1785.5,11,extension,hold,72.01
1786.0,11,extension,hold,71.95
1786.5,11,extension,hold,71.85
1787.0,11,extension,hold,71.89
1787.5,11,extension,hold,71.83
1788.0,11,extension,hold,71.98
1788.5,11,extension,hold,71.86
1789.0,11,extension,hold,71.95
1789.5,11,extension,hold,72.1
1790.0,11,extension,hold,72.07
1790.5,11,extension,hold,71.96
1791.0,11,extension,hold,71.93
1791.5,11,extension,hold,72.13
1792.0,11,extension,hold,71.98
1792.5,11,extension,hold,71.91
1793.0,11,extension,hold,71.85
1793.5,11,extension,hold,72.02
1794.0,11,extension,hold,72.07
1794.5,11,extension,hold,71.91
1795.0,11,extension,hold,72.02
1795.5,11,extension,hold,71.93
1796.0,11,extension,hold,71.96
1796.5,11,extension,hold,71.71
1797.0,11,extension,hold,71.93
1797.5,11,extension,hold,72.03
1798.0,11,extension,hold,71.89
1798.5,11,extension,hold,71.94
1799.0,11,extension,hold,71.87
1799.5,11,extension,hold,71.98
1800.0,11,extension,hold,71.92
1800.5,11,extension,hold,71.85
1801.0,11,extension,hold,72.06
1801.5,11,extension,hold,72.02
1802.0,11,extension,hold,71.9
1802.5,11,extension,hold,71.99
1803.0,11,extension,hold,72.02
1803.5,11,extension,hold,72.06
1804.0,11,extension,hold,71.81
1804.5,11,extension,hold,72.05
1805.0,11,extension,hold,71.9
1805.5,11,extension,hold,71.91
1806.0,11,extension,hold,72.25
1806.5,11,extension,hold,72.02
1807.0,11,extension,hold,71.93
1807.5,11,extension,hold,71.73
1808.0,11,extension,hold,72.11
1808.5,11,extension,hold,71.82
1809.0,11,extension,hold,71.86
1809.5,11,extension,hold,71.94
1810.0,11,extension,hold,72.11
1810.5,11,extension,hold,72.04
1811.0,11,extension,hold,71.95
1811.5,11,extension,hold,72.01
1812.0,11,extension,hold,71.93
1812.5,11,extension,hold,72.0
1813.0,11,extension,hold,72.0
1813.5,11,extension,hold,72.08
1814.0,11,extension,hold,72.05
1814.5,11,extension,hold,72.01
1815.0,11,extension,hold,71.96
1815.5,11,extension,hold,72.05
1816.0,11,extension,hold,71.95
1816.5,11,extension,hold,71.84
1817.0,11,extension,hold,71.92
1817.5,11,extension,hold,71.98
1818.0,11,extension,hold,72.05
1818.5,11,extension,hold,71.93
1819.0,11,extension,hold,71.83
1819.5,11,extension,hold,71.92
1820.0,11,extension,hold,71.93
1820.5,11,extension,hold,71.96
1821.0,11,extension,hold,72.0
1821.5,11,extension,hold,71.98
1822.0,11,extension,hold,71.85
1822.5,11,extension,hold,71.84
1823.0,11,extension,hold,71.82
1823.5,11,extension,hold,71.99
1824.0,11,extension,hold,72.06
1824.5,11,extension,hold,71.89
1825.0,11,extension,hold,71.88
1825.5,11,extension,hold,72.06
1826.0,11,extension,hold,71.95
1826.5,11,extension,hold,71.92
1827.0,11,extension,hold,71.76
1827.5,11,extension,hold,71.95
1828.0,11,extension,hold,71.78
1828.5,11,extension,hold,71.74
1829.0,11,extension,hold,71.85
